1,1.382495300769806,28.1875,1.376781063079834,30.5,1.377637276649475,28.5
2,1.3562945818901062,39.5,1.3603248071670533,32.0,1.3613930320739747,32.0
3,1.3349822783470153,42.0625,1.3411560678482055,38.5,1.3486505079269409,35.0
4,1.3072644567489624,45.375,1.3222024202346803,35.0,1.3324977493286132,36.0
5,1.2805053877830506,46.8125,1.2993045330047608,36.5,1.3120717525482177,35.5
6,1.2461553835868835,47.9375,1.2922060298919678,35.0,1.3052931070327758,36.5
7,1.2172636604309082,50.3125,1.2702326822280883,41.0,1.27641676902771,40.0
8,1.185176935195923,50.75,1.248127999305725,42.0,1.2464411926269532,38.0
9,1.1491390883922576,53.9375,1.2266487932205201,41.5,1.2233201503753661,42.0
10,1.1145378518104554,56.0625,1.18147798538208,49.5,1.1688213348388672,48.0
11,1.054642778635025,58.75,1.143494348526001,46.5,1.1430476093292237,46.5
12,1.0149025738239288,60.1875,1.1099233150482177,46.0,1.1032995653152466,46.5
13,0.9722718822956086,61.1875,1.111465106010437,47.0,1.1169381618499756,49.5
14,0.9432107377052307,62.875,1.1182303142547607,49.0,1.096034517288208,51.0
15,0.917405002117157,64.125,1.1100086069107056,47.0,1.095592131614685,50.0
16,0.9012997663021087,63.375,1.1238434886932374,45.5,1.0930234336853026,48.0
17,0.8727718818187714,65.75,1.111674551963806,47.0,1.0753155136108399,48.0
18,0.8522057127952576,66.6875,1.1061443281173706,46.5,1.0898061656951905,49.5
19,0.8411299502849579,67.1875,1.118743863105774,48.0,1.0800609922409057,54.0
20,0.820575886964798,69.0625,1.1219462060928345,47.5,1.0906489181518555,50.0
